git_hash=55c2d9c;execution date=20240624_092201;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0x9528f6fd9_0;0;0;0;-1;9.22e-07;295866
0xe0f043642_0;0;0;0;-1;5.2e-07;295866
0xd82732d2_2;0;0;0;-1;1.002e-06;295866
0x9feb198e6_2;0;0;0;-1;2.384e-06;295866
0xe298a3455_2;0;0;0;-1;5.51e-07;295866
0x3e662d074_0;0;0;0;-1;4.91e-07;295866
0x7238bb2c7_2;0;0;0;-1;7.21e-07;295866
0xffd8e316e_0;0;0;0;-1;6.51e-07;295866
0x100245e3e6_2;0;0;0;-1;7.01e-07;295866
0x9d0bef3a8_2;0;0;0;-1;6.31e-07;295866
0xf353e4462_2;0;0;0;-1;6.91e-07;295866
0x95990535f_2;0;0;0;-1;5.11e-07;295866
0x1164c35aa7_1;0;0;0;-1;5.11e-07;295866
0x700ccec2a_2;0;0;0;-1;3.11e-07;295866
0xf4b1c3087_0;0;0;0;-1;1.132e-06;295866
0x17bc627ab_2;0;0;0;-1;5.91e-07;295866
0xc388d484e_0;0;0;0;-1;1.002e-06;295866
0x27d0bc351_1;0;0;0;-1;3.51e-07;295866
0x9011a9961_0;0;0;0;-1;4.31e-07;295866
0x391a6bd77_2;0;0;0;-1;9.22e-07;295866
0x10cc7b84fc_2;0;0;0;-1;1.102e-06;295866
0x2a350dac0_0;0;0;0;-1;4.21e-07;295866
0xafb041a89_1;0;0;0;-1;5.71e-07;295866
0x3120923ff_0;0;0;0;-1;7.21e-07;295866
0x11b576758d_1;0;0;0;-1;1.012e-06;295866
0xe98c6978b_1;0;0;0;-1;5.11e-07;295866
0x801aec62d_0;0;0;0;-1;6.21e-07;295866
0x6d7de27b3_1;0;0;0;-1;6.11e-07;295866
0x10e47f0807_0;0;0;0;-1;8.42e-07;295866
0x7a728e886_2;0;0;0;-1;3.61e-07;295866
0xf0da99dfe_1;0;0;0;-1;4.71e-07;295866
0x4d8645888_0;0;0;0;-1;7.11e-07;295866
0x10d3080a93_0;0;0;0;-1;4.11e-07;295866
0x10ecaf76ee_0;0;0;0;-1;8.12e-07;295866
0xcd4bdcbb4_1;0;0;0;-1;1.573e-06;295866
0x39c00547e_2;0;0;0;-1;7.62e-07;295866
0x6d4902685_2;0;0;0;-1;2.906e-06;295866
0x5d592cd29_2;0;0;0;-1;5.01e-07;295866
0xf1fadd263_2;0;0;0;-1;2.7e-07;295866
0x7febfa689_2;0;0;0;-1;1.653e-06;295866
0x26e8a8d0e_1;0;0;0;-1;4.71e-07;295866
0x185863fdd_0;0;0;0;-1;4.71e-07;295866
0xbd6e4d901_1;0;0;0;-1;4.91e-07;295866
0xb300210ad_2;0;0;0;-1;3.61e-07;295866
0xa6c5b27e6_0;0;0;0;-1;4.91e-07;295866
0x5fe584f1f_2;0;0;0;-1;4.31e-07;295866
0xeb012e766_0;0;0;0;-1;9.41e-07;295866
0x596f132d4_0;0;0;0;-1;5.31e-07;295866
0x34a1e4a50_1;0;0;0;-1;4.91e-07;295866
0x8e9624c8c_2;0;0;0;-1;5.41e-07;295866
0xe632d9389_0;0;0;0;-1;6.31e-07;295866
0xac6358d44_0;0;0;0;-1;6.11e-07;295866
0x90e1bf3de_2;0;0;0;-1;7.31e-07;295866
0xae2f712ff_2;0;0;0;-1;1.543e-06;295866
0xdf7688763_2;0;0;0;-1;4.21e-07;295866
0xce5b41eed_1;0;0;0;-1;3.71e-07;295866
0x1671fa5ce_0;0;0;0;-1;7.82e-07;295866
0x283bba3d_1;0;0;0;-1;8.11e-07;295866
0x98c03fea9_1;0;0;0;-1;2.3e-07;295866
0x21b887e14_2;0;0;0;-1;5.41e-07;295866
0x29a9f03b9_0;0;0;0;-1;9.92e-07;295866
0x107e7f0984_2;0;0;0;-1;2.41e-07;295866
0x209687e1f_2;0;0;0;-1;9.92e-07;295866
0x2443e4975_1;0;0;0;-1;1.193e-06;295866
0x4b5d0b4ab_0;0;0;0;-1;5.11e-07;295866
0xbc660b749_2;0;0;0;-1;5.01e-07;295866
0xf8564ac00_0;0;0;0;-1;1.222e-06;295866
0xa5bfc311e_1;0;0;0;-1;3.41e-07;295866
0xa402d6401_0;0;0;0;-1;5.21e-07;295866
0x3c363b33_0;0;0;0;-1;4.61e-07;295866
0xcc5b82f36_2;0;0;0;-1;6.62e-07;295866
0xd75c8c0c5_2;0;0;0;-1;6.91e-07;295866
0x7ded8aa50_0;0;0;0;-1;8.92e-07;295866
0xf3ca03d67_0;0;0;0;-1;9.32e-07;295866
0x1c3f162cd_2;0;0;0;-1;3.81e-07;295866
0x104cb8548b_2;0;0;0;-1;1.342e-06;295866
0x2b9b08ffd_0;0;0;0;-1;3.71e-07;295866
0xb8710a1b0_0;0;0;0;-1;4.81e-07;295866
0x9c8852fb1_1;0;0;0;-1;4.51e-07;295866
0xb85ec49e1_0;0;0;0;-1;8.11e-07;295866
0xa5d8af9ae_0;0;0;0;-1;3.8e-07;295866
0xacfdb142f_2;0;0;0;-1;7.82e-07;295866
0x7d489fc2d_1;0;0;0;-1;8.92e-07;295866
0x6bd464bd5_0;0;0;0;-1;8.21e-07;295866
0x9a88cb92f_0;0;0;0;-1;4.71e-07;295866
0xeb010a1c_2;0;0;0;-1;1.232e-06;295866
0x64c88edd0_0;0;0;0;-1;4.91e-07;295866
0x45f58fc32_0;0;0;0;-1;8.92e-07;295866
0x11b8497519_0;0;0;0;-1;7.31e-07;295866
0x50157a691_1;0;0;0;-1;9.52e-07;295866
0x7160ffce1_1;0;0;0;-1;9.02e-07;295866
0x6c2b3b601_1;0;0;0;-1;8.81e-07;295866
0xa1b67fa29_2;0;0;0;-1;7.51e-07;295866
0xb7a1477d2_0;0;0;0;-1;6.41e-07;295866
0x288f3e7f6_2;0;0;0;-1;0.870465;295867
0x60562280e_0;0;0;0;-1;1.052e-06;295867
0x9a29bc47e_0;0;0;0;-1;8.42e-07;295867
0x3a2abec1a_1;0;0;0;-1;5.71e-07;295867
0xd02c9c01d_2;0;0;0;-1;5.41e-07;295867
0xdd310c6d2_2;0;0;0;-1;9.72e-07;295867
0xf5f8ea0da_2;0;0;0;-1;4.31e-07;295867
0xef2a354f7_0;0;0;0;-1;2.91e-07;295867
0x7ae6efdb2_2;0;0;0;-1;5.21e-07;295867
0x63f97bf52_2;0;0;0;-1;9.11e-07;295867
0x1197fc1980_1;1;0;154;-1;10.6059;295878
0x9f7224cc8_2;0;0;0;-1;6.51e-07;295878
0x77581c6c9_0;0;0;0;-1;4.91e-07;295878
0xb0dac9bb4_0;0;0;0;-1;5.11e-07;295878
0x10a8a8a7d6_1;0;0;0;-1;4.2e-07;295878
0xd33329a7c_0;0;0;0;-1;2.3e-07;295878
0x1a8ec2f7e_2;0;0;0;-1;1.232e-06;295878
0xb0369bf34_1;0;0;0;-1;3.5e-07;295878
0x3727bd6e1_0;0;0;0;-1;3.71e-07;295878
0xba442079e_1;0;0;0;-1;3.7e-07;295878
0x804980ece_2;0;0;0;-1;3.41e-07;295878
0x10ca5a471c_0;0;0;0;-1;5.41e-07;295878
0x76fe70994_1;0;0;0;-1;5.31e-07;295878
0x84246f2e3_0;0;0;0;-1;5.51e-07;295878
0x114e99eb80_1;0;0;0;-1;5.02202;295883
0xbc20b7e5b_0;0;0;0;-1;6.31e-07;295883
0xc1174699d_1;0;0;0;-1;8.62e-07;295883
0x10634435f5_1;0;0;0;-1;4.71e-07;295883
0xb7f389199_2;0;0;0;-1;3.5e-07;295883
0x145b19dfc_2;0;0;0;-1;7.81e-07;295883
0x7e8a1f572_1;0;0;0;-1;3.51e-07;295883
0x105b3fa80f_1;0;0;0;-1;4.6e-07;295883
0x2fe22252_1;0;0;0;-1;3.7e-07;295883
0x4de3baf16_2;0;0;0;-1;3.61e-07;295883
0x7ff93f7f_2;0;0;0;-1;4.31e-07;295883
0xd8b9c35f2_1;0;0;0;-1;5.31e-07;295883
0x66b61cfac_2;0;0;0;-1;8.02e-07;295883
0x2ebee314a_1;0;0;0;-1;7.41e-07;295883
0x288cd8d5_2;0;0;0;-1;2.4e-07;295883
0xdcb903272_1;0;0;0;-1;15.8348;295899
0x2754b878a_0;0;0;0;-1;5.01e-07;295899
0x1027d68463_1;0;0;0;-1;8.71e-07;295899
0x115449df2b_0;0;0;0;-1;7.71e-07;295899
0x7ed4abb8e_1;0;0;0;-1;8.62e-07;295899
0x81d3a2c20_0;0;0;0;-1;8.92e-07;295899
0x12166cb40e_1;0;0;0;-1;1.012e-06;295899
0x8cfd920bc_0;0;0;0;-1;4.91e-07;295899
0x6d48a16be_1;0;0;0;-1;1.112e-06;295899
0x96534a89c_0;0;0;0;-1;4.91e-07;295899
0xaa180f48b_1;0;0;0;-1;3.71e-07;295899
0x6e68682c9_0;0;0;0;-1;4.41e-07;295899
0xc42a4a756_1;1;1;60;1;0.385662;295899
0x802b31ce3_2;0;0;0;-1;1.042e-06;295899
0xe3b8be521_1;0;0;0;-1;9.02e-07;295899
0x26a036102_0;0;0;0;-1;7.71e-07;295899
0x10d03efd42_2;0;0;0;-1;3.11e-07;295899
0xa15654404_0;0;0;0;-1;8.82e-07;295899
0x65b0bad76_2;0;0;0;-1;4.81e-07;295899
0x219fbdeaa_1;0;0;0;-1;4.8e-07;295899
0xfc8bf316f_1;0;0;0;-1;3.61e-07;295899
0xfd76d0f85_1;0;0;0;-1;5.21e-07;295899
0x113dca20f0_0;1;1;45842;19;14.5805;295914
0x10c0e96780_1;1;0;45842;-1;1.923e-06;295914
0x3ccf3587c_1;0;0;0;-1;2.6e-07;295914
0x8872602f3_0;0;0;0;-1;4.91e-07;295914
0x96c4ae67f_2;0;0;0;-1;3.146e-06;295914
0x2114f5d3d_2;0;0;0;-1;3.03299;295917
0xc6c8b473b_0;0;0;0;-1;8.01e-07;295917
0x6364d6ea2_0;0;0;0;-1;3.9e-07;295917
0xecce9e87_0;0;0;0;-1;4.41e-07;295917
0xb3466d45a_1;0;0;0;-1;3.61e-07;295917
0x10639249e4_2;1;1;26385;6;66.4121;295983
0x2f627db24_0;0;0;0;-1;1.002e-06;295983
0x62d98f28f_0;1;0;54;-1;0.823764;295984
0x11ce51d5b5_0;0;0;0;-1;4.01e-07;295984
0x99616d1e1_1;0;0;0;-1;4.8e-07;295984
0xeb3f88352_0;0;0;0;-1;6.91e-07;295984
0xb1d6ae5f9_1;0;0;0;-1;7.51e-07;295984
0x57244c200_2;0;0;0;-1;1.062e-06;295984
0x122e5c9e9b_0;0;0;0;-1;5.81e-07;295984
0xf3ba2b33f_0;0;0;0;-1;4.41e-07;295984
0xdfd84431b_0;0;0;0;-1;4.91e-07;295984
0x95723f608_2;0;0;0;-1;8.11e-07;295984
0x3fd26b049_2;0;0;0;-1;4.61e-07;295984
0x90db08a84_0;0;0;0;-1;1.152e-06;295984
0xd2b5b3963_1;0;0;0;-1;5.61e-07;295984
0x4474ba728_0;0;0;0;-1;2.4e-07;295984
0x6dd0cdc3f_2;0;0;0;-1;9.51e-07;295984
0x853182bb4_1;0;0;0;-1;7.21e-07;295984
0x868cdc754_2;0;0;0;-1;1.152e-06;295984
0xecf31dbf_2;0;0;0;-1;17.6678;296002
0xa91e2180c_0;0;0;0;-1;1.653e-06;296002
0xb739c5998_2;0;0;0;-1;4.81e-07;296002
0x10a95897d_1;0;0;0;-1;5.27838;296007
0x4ed3e1bc_1;0;0;0;-1;1.182e-06;296007
0x3c3c2d50b_1;0;0;0;-1;4.01e-07;296007
0x122ed06e1d_2;0;0;0;-1;2.4e-07;296007
0xfc98eb1fb_0;0;0;0;-1;5.41e-07;296007
0x61b376e1e_1;0;0;0;-1;2.3e-07;296007
0x1ea342779_2;0;0;0;-1;2.31e-07;296007
0x975432299_2;0;0;0;-1;3.91e-07;296007
0x1147488e36_2;0;0;0;-1;4.51e-07;296007
0x59a78c8e3_2;0;0;0;-1;2.31e-07;296007
0xad46cc1ae_1;0;0;0;-1;3.51e-07;296007
0xb2eddc0cb_0;0;0;0;-1;3.41e-07;296007
0xa6c9db153_2;0;0;0;-1;3.41e-07;296007
0x44e06468b_0;0;0;0;-1;2.31e-07;296007
0x13513e2b1_2;0;0;0;-1;5.81e-07;296007
0x14e8578c5_1;0;0;0;-1;9.41e-07;296007
0x68cb4e9e1_2;0;0;0;-1;5.51e-07;296007
0xa519afd7e_1;0;0;0;-1;4.31e-07;296007
0xbc70e0643_0;0;0;0;-1;2.9e-07;296007
0x64c5b1b3c_0;0;0;0;-1;4.41e-07;296007
0x4a77ad649_2;0;0;0;-1;2.6e-07;296007
0x87e02d3f_1;0;0;0;-1;4.31e-07;296007
0x88379144_2;0;0;0;-1;2.51e-07;296007
0x5983d0c73_1;0;0;0;-1;5.31e-07;296007
0x7c2758415_2;0;0;0;-1;9.72e-07;296007
0x11e5a67af7_1;0;0;0;-1;1.092e-06;296007
0x6985fd055_0;0;0;0;-1;9.62e-07;296007
0x1e0471c52_2;0;0;0;-1;5.41e-07;296007
0x66edd37f8_2;0;0;0;-1;4.11e-07;296007
0x10e3668e2b_0;0;0;0;-1;5.31e-07;296007
0x8fbe85d76_1;0;0;0;-1;7.81e-07;296007
0xc8eb30f3f_2;0;0;0;-1;3.7e-07;296007
0x68350fe2_0;0;0;0;-1;4.21e-07;296007
0xca3382a51_2;0;0;0;-1;3.61e-07;296007
0x4a12a38b5_0;0;0;0;-1;3.71e-07;296007
0x389da2ea_2;0;0;0;-1;7.11e-07;296007
0xa4b752d51_1;0;0;0;-1;9.42e-07;296007
0xbd480305d_1;0;0;0;-1;8.61e-07;296007
0xdc09e7159_0;0;0;0;-1;1.492e-06;296007
0xf14799729_2;0;0;0;-1;7.31e-07;296007
0x8d3990077_1;0;0;0;-1;5.61e-07;296007
0x11ce9ca086_0;0;0;0;-1;5.21e-07;296007
0xf28e4f55e_0;0;0;0;-1;8.01e-07;296007
0xaecb8785b_0;0;0;0;-1;4.4e-07;296007
0x8cdddb349_0;0;0;0;-1;9.21e-07;296007
0xc26b8067c_0;0;0;0;-1;6.31e-07;296007
0xa3fa14d78_1;0;0;0;-1;1.072e-06;296007
0xa76acf959_0;0;0;0;-1;4.91e-07;296007
0xf4c7844b3_1;0;0;0;-1;4.61e-07;296007
0xf7b103b37_1;0;0;0;-1;4.61e-07;296007
0x883d34bf0_0;0;0;0;-1;7.91e-07;296007
0xc70f8d339_1;1;0;112204;-1;36.7487;296044
0x4a33cfc6c_1;0;0;0;-1;1.473e-06;296044
0x569dbd53_0;1;1;30384;10;56.8534;296101
0xb201d268_2;0;0;0;-1;7.81e-07;296101
0xce4adbcdd_1;0;0;0;-1;2.2e-07;296101
0xc828698dc_1;0;0;0;-1;2.6e-07;296101
0xf28549091_0;0;0;0;-1;3.11e-07;296101
0x84a8e914e_1;0;0;0;-1;3.6e-07;296101
0x7bdb63cac_2;0;0;0;-1;9.12e-07;296101
0x291124a3c_0;0;0;0;-1;9.72e-07;296101
0xdbd799405_2;0;0;0;-1;5.51e-07;296101
0x11cbcf3f30_2;0;0;0;-1;5.31e-07;296101
0x100d43999_2;0;0;0;-1;2.6e-07;296101
0xbbe293a9_0;0;0;0;-1;1.002e-06;296101
0x73fe9c1c3_2;0;0;0;-1;4.01e-07;296101
0x88907abd3_1;0;0;0;-1;2.51e-07;296101
0x77ba7aa6d_0;0;0;0;-1;8.42e-07;296101
0x10790af78c_1;0;0;0;-1;5.52e-07;296101
0x258d4450c_1;0;0;0;-1;2.61e-07;296101
0x10723f89a1_2;0;0;0;-1;5.41e-07;296101
0xdeb996094_0;0;0;0;-1;3.41e-07;296101
0x5a893fe22_2;0;0;0;-1;2.41e-07;296101
0x76d1e0e20_0;0;0;0;-1;8.91e-07;296101
0x67e607c33_1;0;0;0;-1;6.51e-07;296101
0x110d9e1a36_1;0;0;0;-1;1.002e-06;296101
0x4813e8805_2;0;0;0;-1;8.61e-07;296101
0x1189fe379b_0;0;0;0;-1;7.21e-07;296101
0x81f8b37a_0;0;0;0;-1;0.932138;296102
0x78121d46c_0;0;0;0;-1;3.2e-07;296102
0x9f73227ba_1;0;0;0;-1;7.01e-07;296102
0x3824e19a0_2;0;0;0;-1;9.52e-07;296102
0xbb33eda3c_1;0;0;0;-1;3.81e-07;296102
0x5bc1dcdd3_0;0;0;0;-1;6.11e-07;296102
0x11d6279a90_0;0;0;0;-1;3.71e-07;296102
0x8577504eb_0;0;0;0;-1;8.61e-07;296102
0x7d0eaf461_2;0;0;0;-1;2.21e-07;296102
0x10a8af422_0;0;0;0;-1;1.072e-06;296102
0xa7bd97761_2;0;0;0;-1;4.11e-07;296102
0x75f514e1a_1;0;0;0;-1;3.31e-07;296102
0xd0d127c91_0;0;0;0;-1;3.9e-07;296102
0xe44932c65_0;0;0;0;-1;5.81e-07;296102
0x10605aa4f1_2;0;0;0;-1;9.42e-07;296102
0xbf99a9182_2;0;0;0;-1;3.11e-07;296102
0x629c41529_0;0;0;0;-1;4.81e-07;296102
0x111860702d_1;0;0;0;-1;5.41e-07;296102
0xfe632031c_0;0;0;0;-1;4.51e-07;296102
0xb3db82752_0;0;0;0;-1;6.51e-07;296102
0x12f2ff64c_1;0;0;0;-1;0.0606195;296102
0x11716f20d9_0;0;0;0;-1;1.032e-06;296102
0xf25735100_0;0;0;0;-1;3.7e-07;296102
0x92245d956_2;0;0;0;-1;19.0517;296121
0x667e88c1d_2;0;0;0;-1;3.8e-07;296121
0x2a7802c2e_2;0;0;0;-1;5.41e-07;296121
0x3dad035f7_1;0;0;0;-1;0.605317;296121
0xfce485458_1;1;1;1759138;25;189.428;296311
0x8d40e8393_1;0;0;0;-1;6.71e-07;296311
0xe2bff9715_2;0;0;0;-1;8.72e-07;296311
0x10b5cf2f28_0;0;0;0;-1;2.4e-07;296311
0xb547748e_1;0;0;0;-1;4.21e-07;296311
0x243e3a39f_2;0;0;0;-1;4.01e-07;296311
0x10ba1fe86b_0;0;0;0;-1;5.31e-07;296311
0xf4b470471_1;0;0;0;-1;6.51e-07;296311
0xbb8681ae0_1;0;0;0;-1;0.399024;296311
0x7ec993972_0;0;0;0;-1;9.02e-07;296311
0x514a3c6d_1;0;0;0;-1;6.72e-07;296311
0xbc1476f92_0;0;0;0;-1;9.52e-07;296311
0xb84b75374_1;0;0;0;-1;4.71e-07;296311
0x1121b11faf_0;0;0;0;-1;9.32e-07;296311
0x592bba0f5_1;0;0;0;-1;5.11e-07;296311
0xf8ceb75a4_2;0;0;0;-1;9.52e-07;296311
0x6ce444594_1;0;0;0;-1;3.71e-07;296311
0xccdd0e0f8_1;0;0;0;-1;1.112e-06;296311
0x76e93226c_0;0;0;0;-1;4.31e-07;296311
0x35e911864_2;0;0;0;-1;9.62e-07;296311
0x115142d4ef_1;0;0;0;-1;2.4e-07;296311
0x55565375d_0;0;0;0;-1;5.11e-07;296311
0x916e9639e_1;0;0;0;-1;5.01e-07;296311
0x574bbf28d_1;0;0;0;-1;1.803e-06;296311
0x27878866_1;0;0;0;-1;9.71e-07;296311
0x12c02fcba_2;0;0;0;-1;5.21e-07;296311
0x8e9a78ee7_1;0;0;0;-1;8.62e-07;296311
0x60f6635ee_2;0;0;0;-1;5.31e-07;296311
0xc4d87feaf_1;0;0;0;-1;3.8e-07;296311
0xcb2655f21_0;0;0;0;-1;4.81e-07;296311
0x80593190e_2;0;0;0;-1;4.71e-07;296311
0x1e064273_0;0;0;0;-1;7.91e-07;296311
0x65c8ee7a1_1;0;0;0;-1;3.71e-07;296311
0xac1c798f7_2;0;0;0;-1;1.142e-06;296311
0xdd7217b1f_0;0;0;0;-1;2.31e-07;296311
0xdb115fe53_1;0;0;0;-1;3.61e-07;296311
0xfed3c5d4c_2;0;0;0;-1;3.6e-07;296311
0x9a82b5b8_2;0;0;0;-1;5.01e-07;296311
0xf46ae865c_0;0;0;0;-1;3.71e-07;296311
0x115baba87b_1;0;0;0;-1;5.41e-07;296311
0x56dade744_0;0;0;0;-1;2.4e-07;296311
0x1dea46c08_2;0;0;0;-1;5.51e-07;296311
0x89f1d74ae_0;0;0;0;-1;4.31e-07;296311
0xd888edecc_0;0;0;0;-1;2.31e-07;296311
0xfe781f322_1;0;0;0;-1;7.01e-07;296311
0xf4a3364cc_2;0;0;0;-1;1.112e-06;296311
0x116383e8d5_2;0;0;0;-1;4.1e-07;296311
0xbda7aaa1c_1;0;0;0;-1;2.31e-07;296311
0x74419955b_0;0;0;0;-1;4.41e-07;296311
0xe7b21f6b6_0;0;0;0;-1;2.91e-07;296311
0x4b0f23ae_0;0;0;0;-1;4.51e-07;296311
0xb85b59da3_1;0;0;0;-1;2.31e-07;296311
0xcfe29aee2_0;0;0;0;-1;3.71e-07;296311
0x8752474af_1;0;0;0;-1;4.1e-07;296311
0x2630d6dfd_1;0;0;0;-1;2.21e-07;296311
0x12d2a5f5_1;0;0;0;-1;4.1e-07;296311
0xb33cb9bcb_2;0;0;0;-1;2.31e-07;296311
0x26e48cd3f_2;0;0;0;-1;4.5e-07;296311
0x1a8736651_0;0;0;0;-1;2.31e-07;296311
0xf4360c894_0;0;0;0;-1;4.91e-07;296311
0x5d177167b_1;0;0;0;-1;2.31e-07;296311
0xceb0bed30_1;0;0;0;-1;2.61e-07;296311
0x6be6a1d64_2;0;0;0;-1;4.71e-07;296311
0x7181d4b85_2;0;0;0;-1;2.4e-07;296311
0x10950875ee_2;0;0;0;-1;6.12e-07;296311
0xda6b02a10_1;0;0;0;-1;7.92e-07;296311
0xbaabba996_0;0;0;0;-1;4.7e-07;296311
0xc1af28cc8_0;0;0;0;-1;4.51e-07;296311
0x2ce89c736_0;0;0;0;-1;6.91e-07;296311
0x6e174a123_0;0;0;0;-1;8.61e-07;296311
0x232037ce8_0;0;0;0;-1;6.51e-07;296311
0x113f4a5f40_1;0;0;0;-1;6.61e-07;296311
0xec7608dab_0;0;0;0;-1;4.11e-07;296311
0xc9b724d3_0;0;0;0;-1;4.71e-07;296311
0xabded53e0_1;0;0;0;-1;4.2e-07;296311
0xb2661f334_0;0;0;0;-1;2.21e-07;296311
0x2c8eebfe4_1;0;0;0;-1;1.112e-06;296311
0xb8d8b6cbf_0;0;0;0;-1;8.62e-07;296311
0x112176a2b8_0;1;1;1376;1;33.5962;296345
0x11fc1ae4f4_2;0;0;0;-1;1.162e-06;296345
0x1227251147_1;0;0;0;-1;4.4e-07;296345
0x11019ed734_2;0;0;0;-1;1.042e-06;296345
0xd89bf661a_2;0;0;0;-1;7.52e-07;296345
0x11a8eb26a1_1;1;0;1376;-1;1.333e-06;296345
0xd033c7bd8_0;1;1;4224;3;74.0045;296419
0x510b659ad_0;0;0;0;-1;1.312e-06;296419
0x1d062f5df_0;0;0;0;-1;4.01e-07;296419
0xa0df83293_2;0;0;0;-1;5.91e-07;296419
0xe0d1f1363_1;0;0;0;-1;2.6e-07;296419
0x37eb6b40_1;0;0;0;-1;7.92e-07;296419
0xdd7cbd964_1;0;0;0;-1;5.21e-07;296419
0x8df6c7ed6_1;0;0;0;-1;2.91e-07;296419
0x106536a5d0_1;0;0;0;-1;7.21e-07;296419
0x4738d306e_2;0;0;0;-1;4.61e-07;296419
0x2b0ddcb1d_2;0;0;0;-1;7.71e-07;296419
0x27334b682_0;0;0;0;-1;7.52e-07;296419
0xcd09a0b99_0;0;0;0;-1;5.71e-07;296419
0xbd83a0fcc_1;0;0;0;-1;1.173e-06;296419
0x59a0b48ea_2;0;0;0;-1;9.92e-07;296419
0x43213aee8_0;0;0;0;-1;5.01e-07;296419
0x1a4c284e6_1;0;0;0;-1;8.11e-07;296419
0x105902c29_1;0;0;0;-1;1.212e-06;296419
0xcf88f4758_2;0;0;0;-1;8.41e-07;296419
0x54940cbcd_2;0;0;0;-1;4.91e-07;296419
0xc10520fcf_1;0;0;0;-1;4.41e-07;296419
0x10543e91c0_2;0;0;0;-1;4.3e-07;296419
0x1c3f0a47_0;1;1;4660;7;4.84539;296424
0x86735cbc0_1;0;0;0;-1;9.32e-07;296424
0xd1501aa7f_2;0;0;0;-1;8.22e-07;296424
0x4f582ec7c_0;0;0;0;-1;6.21e-07;296424
0x1850b866b_0;0;0;0;-1;6.61e-07;296424
0xc35957a5a_1;0;0;0;-1;5.51e-07;296424
0x4b5867068_0;0;0;0;-1;2.4e-07;296424
0xd5e23a9e0_2;0;0;0;-1;4.81e-07;296424
0xd86c93ff_2;0;0;0;-1;3.71e-07;296424
0x67411a221_0;0;0;0;-1;3.71e-07;296424
0xe09e8b2cb_0;0;0;0;-1;2.3e-07;296424
0xd4685f4b0_1;1;0;4660;-1;1.132e-06;296424
0xe3b4e5a4c_0;0;0;0;-1;5.61e-07;296424
0xe3744914b_0;0;0;0;-1;2.4e-07;296424
0x3445d0cf5_0;0;0;0;-1;4.91e-07;296424
0x729d3b7de_1;0;0;0;-1;2.3e-07;296424
0xe54f1432b_2;0;0;0;-1;6.71e-07;296424
0x877789f22_1;0;0;0;-1;3.6e-07;296424
0x10cfcba425_1;0;0;0;-1;8.22e-07;296424
0xe5fae3873_2;0;0;0;-1;3.91e-07;296424
0x104d0c6630_2;0;0;0;-1;9.92e-07;296424
0x2e490f1d6_2;0;0;0;-1;6.11e-07;296424
0x1ea77acdb_1;0;0;0;-1;2.31e-07;296424
0x7f681a827_1;0;0;0;-1;5.51e-07;296424
0x5d61d225_0;0;0;0;-1;3e-07;296424
0x6ec6d2600_0;0;0;0;-1;3.61e-07;296424
0x11bb7b6ff9_1;0;0;0;-1;2.3e-07;296424
0x51b4cc32b_0;0;0;0;-1;5.01e-07;296424
0x90ba8383e_1;0;0;0;-1;9.12e-07;296424
0x653a682ef_1;0;0;0;-1;6.72e-07;296424
0x94f88bbea_1;0;0;0;-1;9.81e-07;296424
0xb5fd899b_0;0;0;0;-1;3.61e-07;296424
0x5c56c855f_0;0;0;0;-1;5.81e-07;296424
0x88fca009_2;0;0;0;-1;3.28635;296427
0x11e224d478_0;0;0;0;-1;5.91e-07;296427
0xa76ea0942_2;0;0;0;-1;6.11e-07;296427
0x705f9b778_0;0;0;0;-1;4.21e-07;296427
0xf226356b1_1;0;0;0;-1;4.1e-07;296427
0xc5a25810c_0;0;0;0;-1;9.12e-07;296427
0xf130ec883_0;0;0;0;-1;3.6e-07;296427
0x48a342c34_2;0;0;0;-1;1.152e-06;296427
0x1d5a7e62_1;0;0;0;-1;3.6e-07;296427
0x7ee599055_1;0;0;0;-1;6.41e-07;296427
0x420a95bf8_0;0;0;0;-1;1.042e-06;296427
0xf15bcf4a6_1;0;0;0;-1;7.31e-07;296427
0xd19e25f6d_0;0;0;0;-1;3.1e-07;296427
0x1a5e9f20d_0;0;0;0;-1;5.31e-07;296427
0xd5f94b649_1;0;0;0;-1;5.01e-07;296427
0x925a3a084_1;0;0;0;-1;5.61e-07;296427
0xbec1df0f2_1;0;0;0;-1;3.81e-07;296427
0xca6a5834b_0;0;0;0;-1;2.61e-07;296427
0xa44019c76_1;0;0;0;-1;3.9e-07;296427
0x81db8c31_0;0;0;0;-1;3.51e-07;296427
0xb52629755_1;0;0;0;-1;1.032e-06;296427
0x9767e9639_2;0;0;0;-1;2.3e-07;296427
0x4b2d6f81e_2;0;0;0;-1;3.41e-07;296427
0xb10e5502d_0;0;0;0;-1;3.4e-07;296427
0xc4073fd6_2;0;0;0;-1;3.11e-07;296427
0xb43a8c6a6_1;0;0;0;-1;1.453e-06;296427
0x4493ccaf7_0;0;0;0;-1;9.01e-07;296427
0x278b5d5c7_0;0;0;0;-1;8.52e-07;296427
0x8595824dc_0;1;0;664;-1;0.447748;296428
0x208319b47_0;0;0;0;-1;8.22e-07;296428
0x5e03b8a51_0;0;0;0;-1;9.62e-07;296428
0xf35eaaa93_0;0;0;0;-1;5.61e-07;296428
0x1576a1cce_1;0;0;0;-1;3.81e-07;296428
