git_hash=55c2d9c;execution date=20240625_134721;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0x1a0ab4425_0;0;0;0;-1;4.81e-07;168301
0x566f62648_1;0;0;0;-1;7.02e-07;168301
0x5e25eab07_0;0;0;0;-1;5.11e-07;168301
0x7cc2108a4_1;0;0;0;-1;5.51e-07;168301
0xb58c2_2;1;1;66402;1;154.03;168455
0xfce2de516_0;0;0;0;-1;1.062e-06;168455
0x1071f5fda9_0;0;0;0;-1;5.41e-07;168455
0xa70ab5207_0;0;0;0;-1;3.61e-07;168455
0x40b0c0303_1;0;0;0;-1;5.41e-07;168455
0x3f462139a_0;0;0;0;-1;3.81e-07;168455
0x3201f8cfe_2;0;0;0;-1;3.4e-07;168455
0xd04421542_1;0;0;0;-1;5.21e-07;168455
0x61e4278c3_2;0;0;0;-1;3.4e-07;168455
0x1128bcfbd2_0;0;0;0;-1;2.81e-07;168455
0xcd1243846_0;0;0;0;-1;3.2e-07;168455
0xa05689b8d_1;0;0;0;-1;3.4e-07;168455
0x1075b87214_2;0;0;0;-1;5.01e-07;168455
0x6a2e34245_1;0;0;0;-1;5.91e-07;168455
0xf397927b8_1;0;0;0;-1;5.11e-07;168455
0xfc7b289f8_2;0;0;0;-1;5.81e-07;168455
0xe7acad829_0;0;0;0;-1;5.41e-07;168455
0x431314a30_0;0;0;0;-1;3.91e-07;168455
0x5befd3eb3_1;0;0;0;-1;5.21e-07;168455
0x852608d41_0;0;0;0;-1;3.81e-07;168455
0x3557dc9d5_1;0;0;0;-1;6.31e-07;168455
0xc9a97301f_0;0;0;0;-1;3.2e-07;168455
0x17f913440_2;0;0;0;-1;3.41e-07;168455
0x140bba06e_2;0;0;0;-1;5.82e-07;168455
0x806228f03_2;0;0;0;-1;3.41e-07;168455
0xd8879ec2e_2;0;0;0;-1;2e-07;168455
0xb16ba7d69_2;0;0;0;-1;2.9e-07;168455
0x16432c8e2_0;0;0;0;-1;3.3e-07;168455
0xbe4d003c_2;0;0;0;-1;8.91263;168464
0x74e163b54_1;0;0;0;-1;1.082e-06;168464
0x122a7be068_0;0;0;0;-1;6.71e-07;168464
0xefef8fcf2_1;0;0;0;-1;4.91e-07;168464
0x20f7514a7_1;0;0;0;-1;3.21e-07;168464
0xba58d503e_0;0;0;0;-1;3.71e-07;168464
0x3a0999aaa_0;0;0;0;-1;4.21e-07;168464
0xcb75909d4_2;0;0;0;-1;5.81e-07;168464
0xefc45724b_1;0;0;0;-1;3.11e-07;168464
0x5825dd139_0;0;0;0;-1;5.31e-07;168464
0x80bbc395c_1;0;0;0;-1;3.11e-07;168464
0x43c3dc669_1;0;0;0;-1;6.01e-07;168464
0x3a0a93f1d_0;0;0;0;-1;5.71e-07;168464
0x1114a08e28_0;0;0;0;-1;7.21e-07;168464
0x123596e9e4_1;0;0;0;-1;3.21e-07;168464
0xdea463f52_1;0;0;0;-1;3.2e-07;168464
0x928037cb7_0;0;0;0;-1;6.31e-07;168464
0x803c08de6_1;0;0;0;-1;6.31e-07;168464
0xbc29dd7e7_2;0;0;0;-1;6.61e-07;168464
0xb500a959c_0;0;0;0;-1;6.31e-07;168464
0x34d43bce0_1;0;0;0;-1;6.01e-07;168464
0x681eaa716_2;0;0;0;-1;5.82e-07;168464
0x48a356914_1;0;0;0;-1;4.01e-07;168464
0x487c777ec_1;0;0;0;-1;4.51e-07;168464
0xef0a021ee_2;0;0;0;-1;6.51e-07;168464
0x21a878106_1;0;0;0;-1;4.3e-07;168464
0xb829ce1c7_0;0;0;0;-1;9.42e-07;168464
0xbbddef2e0_0;1;1;316570;15;71.7757;168535
0x6a05f0af5_0;0;0;0;-1;6.81e-07;168535
0x4ecfc4f65_0;0;0;0;-1;3.31e-07;168535
0xf0751aecc_0;0;0;0;-1;6.01e-07;168535
0xda7468f5e_0;0;0;0;-1;3.81e-07;168535
0xc863c6a7a_0;0;0;0;-1;6.31e-07;168535
0x7a60092af_1;0;0;0;-1;4.7e-07;168535
0xf88cec45d_1;0;0;0;-1;2.7e-07;168535
0x1209ef5e02_2;0;0;0;-1;6.81e-07;168535
0x88e28f429_2;0;0;0;-1;6.41e-07;168535
0xefb83e41_0;0;0;0;-1;6.01e-07;168535
0xba6e390fe_1;0;0;0;-1;5.21e-07;168535
0x11b4ed9ca7_0;0;0;0;-1;6.22e-07;168535
0x735f72c30_1;0;0;0;-1;5.21e-07;168535
0xe6d926dfb_2;1;0;288;-1;2.61578;168538
0xed05a3ca0_0;0;0;0;-1;7.62e-07;168538
0x1b867e9f0_0;0;0;0;-1;6.82e-07;168538
0x3b2d7fb5b_0;0;0;0;-1;8.82e-07;168538
0x19a7738f9_0;0;0;0;-1;5.11e-07;168538
0x1f884ce62_0;0;0;0;-1;6.01e-07;168538
0x98715abe8_2;0;0;0;-1;4.11e-07;168538
0x112188028c_2;0;0;0;-1;7.41e-07;168538
0x5d3149b9e_1;0;0;0;-1;5.41e-07;168538
0x6f0585858_0;0;0;0;-1;8.11e-07;168538
0x6997a3a19_2;0;0;0;-1;4.01e-07;168538
0x1066cc0de1_1;0;0;0;-1;2.084e-06;168538
0x67b9ad57f_2;0;0;0;-1;7.71e-07;168538
0x11be3555af_0;1;0;288;-1;1.353e-06;168538
0x8d4bf20fe_2;0;0;0;-1;3.81e-07;168538
0xe5456919e_1;0;0;0;-1;5.51e-07;168538
0xc6f711888_1;0;0;0;-1;4.01e-07;168538
0x8080a743e_2;0;0;0;-1;6.31e-07;168538
0x34f4d3567_2;0;0;0;-1;3.71e-07;168538
0x23bffc39e_1;0;0;0;-1;2.81e-07;168538
0x112f43fda0_2;0;0;0;-1;6.21e-07;168538
0xf54e10950_1;0;0;0;-1;4.41e-07;168538
0xba774da62_0;0;0;0;-1;7.11e-07;168538
0xd71c810e5_2;0;0;0;-1;5.41e-07;168538
0xf34fe51c6_0;1;1;6818;12;7.86174;168546
0x45aa26741_0;0;0;0;-1;8.21e-07;168546
0x111eef785_1;0;0;0;-1;7.01e-07;168546
0xa403784d9_0;0;0;0;-1;4.21e-07;168546
0xab910181a_1;0;0;0;-1;7.11e-07;168546
0x106e73e350_2;0;0;0;-1;6.31e-07;168546
0x12e4ee786_0;0;0;0;-1;6.11e-07;168546
0x3d5bd1952_2;0;0;0;-1;5.81e-07;168546
0x5a41ed4c8_0;0;0;0;-1;5.91e-07;168546
0xb9f514d_1;0;0;0;-1;4.11e-07;168546
0x107a8327ec_0;0;0;0;-1;2.1e-07;168546
0xf4020048_0;0;0;0;-1;5.21e-07;168546
0x1700034b5_0;0;0;0;-1;2.11e-07;168546
0xb0a846cf4_1;0;0;0;-1;3.2e-07;168546
0xacf4e1450_1;0;0;0;-1;6.61e-07;168546
0x866abce58_1;0;0;0;-1;3.7e-07;168546
0xd2e19e90c_0;0;0;0;-1;4.51e-07;168546
0x231f34de5_0;0;0;0;-1;4.8e-07;168546
0x9ddeb177d_1;0;0;0;-1;6.11e-07;168546
0x29bd31f7_2;0;0;0;-1;5.81e-07;168546
0x11b1d0b0f3_2;0;0;0;-1;8.92e-07;168546
0xa42ee5e35_2;0;0;0;-1;5.71e-07;168546
0xec148e888_0;0;0;0;-1;6.01e-07;168546
0x122f878ae_2;0;0;0;-1;4.51e-07;168546
0xf07350b90_0;0;0;0;-1;5.51e-07;168546
0x8f2c0ed1e_2;0;0;0;-1;3.91e-07;168546
0xb03be3d92_0;0;0;0;-1;2.7e-07;168546
0x68b8f0fff_0;0;0;0;-1;4.41e-07;168546
0x118454d53_2;0;0;0;-1;4.01e-07;168546
0x83c05a4c1_1;0;0;0;-1;5.91e-07;168546
0x2a48012e3_2;0;0;0;-1;4.71e-07;168546
0xc62b054a9_1;0;0;0;-1;3.01e-07;168546
0x6470f769c_0;0;0;0;-1;7.31e-07;168546
0xbb8159f6_0;0;0;0;-1;5.31e-07;168546
0xb529164af_1;0;0;0;-1;5.61e-07;168546
0x5ec8af35f_0;0;0;0;-1;4.71e-07;168546
0x100ffac438_1;0;0;0;-1;4.31e-07;168546
0xf4afdb8c0_0;0;0;0;-1;2.5e-07;168546
0xe24922c63_1;0;0;0;-1;5.21e-07;168546
0x781a35de5_1;0;0;0;-1;5.71e-07;168546
0x9b3b3d46c_1;0;0;0;-1;2.8e-07;168546
0x1c813ab3f_2;0;0;0;-1;2.01e-07;168546
0xd7fd2b0a9_0;0;0;0;-1;2.81e-07;168546
0xfe02dc39_1;0;0;0;-1;3.3e-07;168546
0x8f701f262_0;1;1;29539;21;73.4354;168619
0x1f211cb0d_2;0;0;0;-1;2.62753;168622
0x3bb272ded_1;0;0;0;-1;7.62e-07;168622
0xc46598bcd_0;0;0;0;-1;7.42e-07;168622
0x1e11f0c7_2;0;0;0;-1;3.3e-07;168622
0x102b93eb9c_2;0;0;0;-1;2.7e-07;168622
0x26b01b450_0;0;0;0;-1;4.41e-07;168622
0xfd1ec0f8f_2;0;0;0;-1;3.41e-07;168622
0x3690f9623_1;0;0;0;-1;6.41e-07;168622
0x987922324_0;0;0;0;-1;5.41e-07;168622
0x45f11c7ba_0;0;0;0;-1;5.51e-07;168622
0x16d6abba2_0;0;0;0;-1;3e-07;168622
0x2aa53299_2;0;0;0;-1;3.81e-07;168622
0x3dbae2c01_0;0;0;0;-1;1.8e-07;168622
0x862488da2_1;0;0;0;-1;6.01e-07;168622
0x3961d44fd_0;0;0;0;-1;6.12e-07;168622
0x8beb9234_0;0;0;0;-1;3.1e-07;168622
0xa2b29cfe0_2;0;0;0;-1;6.61e-07;168622
0x11ff1a203d_1;0;0;0;-1;4.8e-07;168622
0x608f10132_0;0;0;0;-1;3.1e-07;168622
0x4d37334df_1;0;0;0;-1;2.2e-07;168622
0xf791468b9_1;0;0;0;-1;3.31e-07;168622
0x58802063_2;0;0;0;-1;3.41e-07;168622
0x4b644959d_2;0;0;0;-1;5.61e-07;168622
0x1ed12982f_2;0;0;0;-1;4.7e-07;168622
0x132268fc5_0;0;0;0;-1;5.61e-07;168622
0x8f2d011a9_1;0;0;0;-1;6.21e-07;168622
0x3da6700b6_2;0;0;0;-1;5.11e-07;168622
0x4efb4dab_1;0;0;0;-1;5.21e-07;168622
0xfc527795c_2;1;1;5190;2;17.4467;168640
0x30b2a71ae_2;0;0;0;-1;6.81e-07;168640
0x9e84106b4_2;0;0;0;-1;8.21e-07;168640
0x110a4111f8_0;0;0;0;-1;6.01e-07;168640
0xb0ef3b4f7_1;0;0;0;-1;4.71e-07;168640
0x2ba6c4322_2;0;0;0;-1;7.21e-07;168640
0x83c4794e5_1;0;0;0;-1;7.02e-07;168640
0xae398bc02_2;0;0;0;-1;3.81e-07;168640
0xe455f5a11_0;0;0;0;-1;4.51e-07;168640
0x4f89873_0;0;0;0;-1;3.51e-07;168640
0x901e45afe_1;0;0;0;-1;6.62e-07;168640
0xab32dd7e_2;0;0;0;-1;5.71e-07;168640
0xc528291e0_1;0;0;0;-1;2.8e-07;168640
0x7ed276f06_0;0;0;0;-1;2.2e-07;168640
0x6e4549c71_1;0;0;0;-1;3.01e-07;168640
0xda80b4212_2;0;0;0;-1;3.89047;168643
0x548000cc_1;0;0;0;-1;6.91e-07;168643
0x7e759cbc4_0;0;0;0;-1;7.21e-07;168643
0x1074013c81_1;0;0;0;-1;2.81e-07;168643
0xe13dace3c_2;0;0;0;-1;2.1e-07;168643
0x6b8645ce6_1;0;0;0;-1;5.11e-07;168643
0x6c3f3b59b_0;0;0;0;-1;4.51e-07;168643
0xf1671d1ce_2;0;0;0;-1;3.11e-07;168643
0x3dd6510c2_0;0;0;0;-1;2.91e-07;168643
0x21eedb74d_1;0;0;0;-1;2.9e-07;168643
0x64e6a3e10_2;0;0;0;-1;2.1e-07;168643
0x85250c6d_1;0;0;0;-1;2.11e-07;168643
0x44c4b5303_2;0;0;0;-1;2.21e-07;168643
0x879abfd01_2;0;0;0;-1;3.61e-07;168643
0x4b69b44eb_0;0;0;0;-1;7.62e-07;168643
0xa55497c0b_1;0;0;0;-1;4.61e-07;168643
0x6dbe36942_0;0;0;0;-1;5.81e-07;168643
0x108f2d7608_2;0;0;0;-1;6.71e-07;168643
0xcf7c702e5_0;0;0;0;-1;7.71e-07;168643
0xbcffb1b87_2;0;0;0;-1;5.11e-07;168643
0xd908f26e7_0;0;0;0;-1;5.11e-07;168643
0x96903cc17_2;0;0;0;-1;4.31e-07;168643
0xe7df2f418_1;0;0;0;-1;4.41e-07;168643
0xc0b90941b_0;0;0;0;-1;5.21e-07;168643
0x7f5274bf_0;0;0;0;-1;6.01e-07;168643
0x2382c7e73_1;0;0;0;-1;5.71e-07;168643
0xdd3876ce9_2;0;0;0;-1;3.21e-07;168643
0xe1624b0c_0;0;0;0;-1;4.61e-07;168643
0x7bdbb8242_2;0;0;0;-1;5.51e-07;168643
0x3f02dd42a_2;0;0;0;-1;5.61e-07;168643
0x33b5444b4_0;0;0;0;-1;4.01e-07;168643
0x32b3863ba_1;0;0;0;-1;3.8e-07;168643
0x8845ff389_2;0;0;0;-1;4.11e-07;168643
0xd775a68c0_2;0;0;0;-1;2.21e-07;168643
0xe1418ecb1_1;0;0;0;-1;3.61e-07;168643
0x7e38f8fdf_1;0;0;0;-1;3.5e-07;168643
0xe107220cd_0;0;0;0;-1;3.2e-07;168643
0xfa5519c02_1;0;0;0;-1;3.11e-07;168643
0x4967bc54a_2;0;0;0;-1;1.8e-07;168643
0x826929c61_0;0;0;0;-1;3.21e-07;168643
0x3b9205e16_1;0;0;0;-1;2.21e-07;168643
0x6302d49d4_1;0;0;0;-1;3.31e-07;168643
0x64043723c_1;0;0;0;-1;1.91e-07;168643
0xd8bb07f11_1;0;0;0;-1;3.21e-07;168643
0xc384024df_1;0;0;0;-1;7.42e-07;168643
0xfb9112a2b_0;0;0;0;-1;4.41e-07;168643
0x1181ea6847_2;0;0;0;-1;2.71e-07;168643
0xedddfb12a_2;0;0;0;-1;7.12e-07;168643
0x4074c177_1;0;0;0;-1;0.192988;168644
0x109325e2a_0;0;0;0;-1;8.82e-07;168644
0xb5b17dc0d_1;0;0;0;-1;5.31e-07;168644
0xd4b8d150e_2;0;0;0;-1;5.51e-07;168644
0x8d0ed826c_2;0;0;0;-1;7.22e-07;168644
0xbe463dd09_1;0;0;0;-1;4.01e-07;168644
0x2aafcf6b0_1;0;0;0;-1;8.51e-07;168644
0xf714e44c9_0;0;0;0;-1;1.824e-06;168644
0x68dda91ee_1;0;0;0;-1;2.91e-07;168644
0x2d0fa5a26_0;0;0;0;-1;4.31e-07;168644
0xf8dd1be97_1;0;0;0;-1;1.383e-06;168644
0x2addfc450_1;0;0;0;-1;4.4e-07;168644
0x2f9622ed4_1;0;0;0;-1;3.7e-07;168644
0x3608bd289_1;0;0;0;-1;6.51e-07;168644
0xa0b4049cd_2;0;0;0;-1;2.9e-07;168644
0xd5be23f66_0;0;0;0;-1;7.11e-07;168644
0x11d7c46889_2;0;0;0;-1;5.41e-07;168644
0x1e49a9849_2;0;0;0;-1;4.2e-07;168644
0x637d9bb88_2;0;0;0;-1;2.5e-07;168644
0x49a0bc1cf_1;0;0;0;-1;6.41e-07;168644
0x4805797af_0;0;0;0;-1;7.12e-07;168644
0xd88df0423_0;0;0;0;-1;5.51e-07;168644
0xf88cea82f_1;0;0;0;-1;2.6e-07;168644
0x424f2d872_0;0;0;0;-1;3.4e-07;168644
0xbb86e6ab5_0;0;0;0;-1;6.71e-07;168644
0x3f00cdf31_0;1;0;3309;-1;51.8044;168696
0x8e9b3e428_0;0;0;0;-1;4.51e-07;168696
0x20e9e0508_2;0;0;0;-1;6.51e-07;168696
0xfbd18d21c_0;0;0;0;-1;3.6e-07;168696
0xab87a1d1f_1;0;0;0;-1;4.51e-07;168696
0x1292f1e90_0;0;0;0;-1;4.81e-07;168696
0xfe24f583d_0;0;0;0;-1;2.9e-07;168696
0x8f7dcaf41_1;1;0;2026;-1;4.18222;168700
0x11c9df9ec5_1;0;0;0;-1;7.62e-07;168700
0xee12ef160_1;0;0;0;-1;6.41e-07;168700
0xabb2c2441_0;0;0;0;-1;4.21e-07;168700
0xbf8d019b8_2;0;0;0;-1;3.9e-07;168700
0xb861310d_1;0;0;0;-1;5.81e-07;168700
0x89e20cb42_0;0;0;0;-1;5.31e-07;168700
0xe6e8d6140_2;0;0;0;-1;2.41e-07;168700
0xff2364457_1;0;0;0;-1;5.71e-07;168700
0x5d7d149c7_1;0;0;0;-1;5.81e-07;168700
0x7c33cd475_2;0;0;0;-1;6.11e-07;168700
0xfcb60f935_0;0;0;0;-1;5.41e-07;168700
0xbfa833387_1;0;0;0;-1;3.61e-07;168700
0x5a41e3c3e_2;0;0;0;-1;6.01e-07;168700
0xb5b34cee7_2;0;0;0;-1;4.8e-07;168700
0x8cc1d2dd9_2;0;0;0;-1;5.31e-07;168700
0x6ca8ac7ff_1;0;0;0;-1;5.51e-07;168700
0x81d1291ab_1;0;0;0;-1;3.81e-07;168700
0x509f02d39_0;0;0;0;-1;4.2e-07;168700
0xce7b14554_0;0;0;0;-1;2.1e-07;168700
0xb94536b00_0;0;0;0;-1;3.31e-07;168700
0xcb0d86087_0;0;0;0;-1;2.31e-07;168700
0xb2b3cfa69_0;0;0;0;-1;1.1205;168701
0xc2d22ed77_2;0;0;0;-1;1.26836;168702
0xa72dc3fea_1;0;0;0;-1;6.11e-07;168702
0x7c5c3fea_0;0;0;0;-1;7.52e-07;168702
0xd220d61b8_0;0;0;0;-1;3.2e-07;168702
0x4c6ec0aed_0;0;0;0;-1;6.52e-07;168702
0x9941ab689_1;0;0;0;-1;6.31e-07;168702
0xc03c46fbe_1;0;0;0;-1;5.81e-07;168702
0xd763c641_0;0;0;0;-1;3.21e-07;168702
0xb74c44067_0;0;0;0;-1;2.71e-07;168702
0x333bcae25_2;0;0;0;-1;3.71e-07;168702
0x11f9989223_1;0;0;0;-1;4.21e-07;168702
0x121b535c3d_1;0;0;0;-1;3.01e-07;168702
0xa613b9333_2;0;0;0;-1;3e-07;168702
0xfad841802_0;0;0;0;-1;2.31e-07;168702
0xfac32ed7a_1;0;0;0;-1;2.5e-07;168702
0xc3518f0bd_2;0;0;0;-1;3.81e-07;168702
0xcb74428ec_0;0;0;0;-1;3.71e-07;168702
0x118484f6c6_1;0;0;0;-1;4.2e-07;168702
0xccdc499ee_0;0;0;0;-1;6.21e-07;168702
0x9c84cc956_0;0;0;0;-1;4.71e-07;168702
0x57d8d3e16_2;0;0;0;-1;3.51e-07;168702
0xdf5fcb9c4_2;0;0;0;-1;2.2e-07;168702
0x9ecf2f386_2;0;0;0;-1;3.9e-07;168702
0x103850d09e_2;0;0;0;-1;4.11e-07;168702
0x1050fa1ca0_0;0;0;0;-1;1.8e-07;168702
0xc04f94fe0_2;0;0;0;-1;2.31e-07;168702
0x5347428c_1;0;0;0;-1;1.71e-07;168702
0x525c42a2d_2;0;0;0;-1;1.042e-06;168702
0x107d6b95ef_2;0;0;0;-1;2e-07;168702
0xd6ee8e9d5_0;0;0;0;-1;6.71e-07;168702
0xb1eafdccc_2;0;0;0;-1;4.71e-07;168702
0xaca4f80c0_1;0;0;0;-1;2.61e-07;168702
0x58774789d_1;0;0;0;-1;4.4e-07;168702
0xe67635743_1;0;0;0;-1;9.61e-07;168702
0x5d117709b_0;0;0;0;-1;6.42e-07;168702
0x47fc9e1a5_0;0;0;0;-1;5.31e-07;168702
0x824e64091_0;0;0;0;-1;6.21e-07;168702
0x4d21975af_1;0;0;0;-1;3.01e-07;168702
0x1c2ba51ba_0;0;0;0;-1;5.41e-07;168702
0x983ac0e96_2;0;0;0;-1;5.41e-07;168702
0xafab64c61_2;0;0;0;-1;2.91e-07;168702
0xfe1521835_0;0;0;0;-1;3.3e-07;168702
0x3ad20b01_2;0;0;0;-1;1.7e-07;168702
0x122e5daee7_2;0;0;0;-1;2.2e-07;168702
0xc8892ca3_1;0;0;0;-1;3.11e-07;168702
0x975c8176a_2;0;0;0;-1;2.1e-07;168702
0xb7d346794_1;0;0;0;-1;3.11e-07;168702
0x97d94e336_2;0;0;0;-1;3.7e-07;168702
0x11a18d2f58_1;0;0;0;-1;3.61e-07;168702
0x374c15ca1_2;0;0;0;-1;2.8e-07;168702
0x7dc83b14b_1;0;0;0;-1;5.72e-07;168702
0x8c75c090b_2;0;0;0;-1;6.92e-07;168702
0x8b27c4cc0_1;0;0;0;-1;2.01e-07;168702
0x1021f9e405_1;0;0;0;-1;2e-07;168702
0x11c6673eed_2;0;0;0;-1;2.9e-07;168702
0x1aaed7649_0;0;0;0;-1;2.9e-07;168702
0x10a1274ed0_0;0;0;0;-1;2.11e-07;168702
0x10710d602e_2;0;0;0;-1;4.31e-07;168702
0x78c13959f_2;0;0;0;-1;3e-07;168702
0x1081c0ad9d_1;0;0;0;-1;3.61e-07;168702
0x110ef9a857_0;0;0;0;-1;2.9e-07;168702
0x2b3b2b94_2;0;0;0;-1;2.8e-07;168702
0x108aad5353_1;0;0;0;-1;3.01e-07;168702
0x7ac16f388_1;0;0;0;-1;2.91e-07;168702
0x3dbff4e25_0;0;0;0;-1;3.21e-07;168702
0xd001e6e30_0;0;0;0;-1;1.8e-07;168702
0x21963eb6a_0;0;0;0;-1;1.8e-07;168702
0xea6488dd4_1;0;0;0;-1;1.71e-07;168702
0x11f12099a1_0;0;0;0;-1;1.81e-07;168702
0x6b7a21f3f_2;0;0;0;-1;5.11e-07;168702
0x448a695ba_1;0;0;0;-1;3.5e-07;168702
0xf30d33c6a_0;0;0;0;-1;2.81e-07;168702
0x1113e070b0_1;0;0;0;-1;3.1e-07;168702
0x4e1801a61_1;0;0;0;-1;3.11e-07;168702
0xafd2ab9d0_0;0;0;0;-1;2.81e-07;168702
0x6aa494529_1;0;0;0;-1;2.1e-07;168702
0x88d7b7a56_0;1;1;412;2;19.9441;168722
0xe90daa133_1;0;0;0;-1;7.02e-07;168722
0xe5e4bdc6_2;0;0;0;-1;7.92e-07;168722
0x111f7b70ff_1;0;0;0;-1;3.91e-07;168722
0xcde5ed10a_1;0;0;0;-1;4.4e-07;168722
0x46ba4fd12_2;0;0;0;-1;8.42e-07;168722
0xd9b111e0d_2;0;0;0;-1;3.31e-07;168722
0x945628ee4_2;0;0;0;-1;9.82e-07;168722
0x14a6330fa_2;0;0;0;-1;0.461376;168723
0x8b30464b_2;0;0;0;-1;7.62e-07;168723
0x5fe878a97_0;0;0;0;-1;4.41e-07;168723
0x96867e4cb_1;0;0;0;-1;6.11e-07;168723
0x56cde1fb_1;0;0;0;-1;3.21e-07;168723
0xf3ee0f8b1_2;0;0;0;-1;7.21e-07;168723
0x8c45f0759_1;0;0;0;-1;3.01e-07;168723
0x1cb0aa8b6_1;0;0;0;-1;2.81e-07;168723
0x39f131857_0;0;0;0;-1;3.01e-07;168723
0x325deecfd_0;0;0;0;-1;2.3e-07;168723
0x3b913f32a_1;0;0;0;-1;3.21e-07;168723
0xcb8328018_1;0;0;0;-1;3.01e-07;168723
0x38290efb6_2;0;0;0;-1;2e-07;168723
0x3258f3432_2;0;0;0;-1;2.51e-07;168723
0xc5c7213e8_2;0;0;0;-1;3.81e-07;168723
0xc7e5aeb2e_1;0;0;0;-1;2.2e-07;168723
0x10c9e73287_0;0;0;0;-1;2.1e-07;168723
0xbd14f45a7_1;0;0;0;-1;3.3e-07;168723
0x42a1e5912_0;0;0;0;-1;3.4e-07;168723
0x18dec2ff4_1;0;0;0;-1;2.7e-07;168723
0xf6cde7b54_2;0;0;0;-1;3.91e-07;168723
0x8b52e0618_2;0;0;0;-1;6.41e-07;168723
0xbaa12e30d_2;0;0;0;-1;5.51e-07;168723
0x6968f2f3c_1;0;0;0;-1;3.2e-07;168723
0xf48c35105_2;0;0;0;-1;2.204e-06;168723
0xbfab7627d_2;0;0;0;-1;4.21e-07;168723
0x9bf5c914b_0;0;0;0;-1;9.12e-07;168723
0xeb885e6d0_1;1;0;180;-1;14.3651;168737
0xbbc716d52_1;0;0;0;-1;8.91e-07;168737
0xef8809c1c_2;0;0;0;-1;7.11e-07;168737
0xddea24df0_1;0;0;0;-1;4.31e-07;168737
0xb279cc539_0;0;0;0;-1;5.41e-07;168737
0xa57f78356_1;0;0;0;-1;6.51e-07;168737
0xc14926c9b_0;0;0;0;-1;5.51e-07;168737
0x65eca264a_1;0;0;0;-1;3.2e-07;168737
0x77dcbf239_2;1;1;945;1;88.6044;168826
0x11f9e3db82_0;0;0;0;-1;7.31e-07;168826
0x503c980d1_2;0;0;0;-1;5.51e-07;168826
0x112e83650e_1;0;0;0;-1;4.61e-07;168826
0xa9a513e4b_0;0;0;0;-1;3.61e-07;168826
0x3a019a00f_2;0;0;0;-1;4.01e-07;168826
0xc996b51cd_2;0;0;0;-1;2.1e-07;168826
0xa8cf6ccb2_0;0;0;0;-1;2.1e-07;168826
0x93e37a0b0_2;0;0;0;-1;5.11e-07;168826
0xa0a2b8b23_1;0;0;0;-1;4.11e-07;168826
0x3b54536c1_0;0;0;0;-1;5.31e-07;168826
0xe7be85b6e_1;0;0;0;-1;5.01e-07;168826
0xd81fa1983_0;0;0;0;-1;4.71e-07;168826
0xd58013692_1;0;0;0;-1;4.31e-07;168826
0x912de6ec8_2;0;0;0;-1;5.21e-07;168826
0x307257ee9_1;0;0;0;-1;9.31e-07;168826
0x109998150d_1;0;0;0;-1;7.01e-07;168826
0x1002c8bb3f_2;0;0;0;-1;4.51e-07;168826
0x2b5c2dcf_1;0;0;0;-1;0.00121934;168826
0xab474cc69_2;0;0;0;-1;4.01e-07;168826
0xa5ae8f6a5_1;0;0;0;-1;6.51e-07;168826
0x1b3323987_1;0;0;0;-1;6.11e-07;168826
0xf3822464f_0;0;0;0;-1;4.61e-07;168826
0x89b7c5f32_1;0;0;0;-1;7.51e-07;168826
0x10f7671b7c_1;0;0;0;-1;4.61e-07;168826
0x763012874_2;0;0;0;-1;6.61e-07;168826
0xb98bdbd90_0;0;0;0;-1;6.91e-07;168826
0x42c04384b_0;0;0;0;-1;8.62e-07;168826
0xc85324ec2_1;0;0;0;-1;6.31e-07;168826
0xe5875aa91_1;0;0;0;-1;5.81e-07;168826
0x54eca5d0c_0;0;0;0;-1;4.01e-07;168826
0xf455c2002_1;0;0;0;-1;4.21e-07;168826
0xf91006569_2;0;0;0;-1;6.52e-07;168826
0xb1653bfb9_1;0;0;0;-1;6.22e-07;168826
0x105af73436_0;0;0;0;-1;5.61e-07;168826
0x4c3d2e41b_2;0;0;0;-1;6.01e-07;168826
0x10cc259e77_1;0;0;0;-1;6.91e-07;168826
0x66fad5064_2;0;0;0;-1;5.31e-07;168826
0x1c1314ae7_2;0;0;0;-1;6.21e-07;168826
0x931f70355_2;0;0;0;-1;7.51e-07;168826
0xfa76eddce_1;0;0;0;-1;2.3e-07;168826
0x3daa08981_0;0;0;0;-1;5.31e-07;168826
0x9bb9f46a2_2;0;0;0;-1;6.71e-07;168826
0x38454407c_0;0;0;0;-1;3.2e-07;168826
0x82c480700_1;0;0;0;-1;2.81e-07;168826
0x459052308_2;0;0;0;-1;1.8e-07;168826
0x11ab758701_0;0;0;0;-1;2.1e-07;168826
0x114d39e574_2;0;0;0;-1;4.11e-07;168826
0xbd846f56d_0;0;0;0;-1;1.71e-07;168826
0x158805843_2;0;0;0;-1;1.8e-07;168826
0x683fb6fc5_2;0;0;0;-1;5.21e-07;168826
0x4b1c698cb_1;0;0;0;-1;5.01e-07;168826
0x54e08599a_2;0;0;0;-1;4.71e-07;168826
0x61ee134e2_2;0;0;0;-1;3.31e-07;168826
0x5af66ae37_2;0;0;0;-1;4.01e-07;168826
0x11b8b1cba7_0;0;0;0;-1;1.8e-07;168826
0x32ebc846c_0;0;0;0;-1;2.91e-07;168826
0x3fbfdee85_2;0;0;0;-1;3.1e-07;168826
